Element,Node,Fx[N],My[N.m],Mz[N.m]
3083,3289,-1.49E+03,-8.96E+03,0.587505
3083,3290,-1.49E+03,-1.06E+04,-0.403215
3084,3290,-1.15E+03,-1.49E+04,-0.402718
3084,3287,-1.15E+03,-1.60E+04,-1.15096
3085,3287,-24.8288,-5.58E+03,-1.42587
3085,3296,-24.8288,-7.38E+03,0.51537
3086,3296,-284.519,-1.52E+04,0.513478
3086,3297,-284.519,-1.59E+04,0.486797
3087,3297,-344.901,-1.40E+04,0.486939
3087,3298,-344.901,-1.27E+04,0.401343
3088,3298,-172.782,-2.70E+03,0.403192
3088,3295,-172.782,-940.118,-1.29417
3089,3303,-2.82E+03,1.19E+04,-1.16718
3089,3304,-2.82E+03,8.54E+03,1.03211
3090,3304,-2.07E+03,-6.16E+03,1.03147
3090,3305,-2.07E+03,-8.31E+03,0.0512263
3091,3305,-1.54E+03,-1.80E+04,0.051242
3091,3306,-1.54E+03,-1.96E+04,0.137824
3092,3306,-1.17E+03,-2.63E+04,0.137749
3092,3295,-1.17E+03,-2.73E+04,0.165443
3093,3286,-946.974,186.844,-9.45277
3093,3311,-946.974,-3.40E+03,5.53437
3094,3311,2.19697,-1.31E+04,5.53019
3094,3312,2.19697,-1.41E+04,-1.98725
3095,3312,44.3881,-1.34E+04,-1.98753
3095,3313,44.3881,-1.12E+04,6.0138
3096,3313,-727.41,-1.21E+03,6.01794
3096,3303,-727.41,2.55E+03,-10.2601
3113,3327,-995.281,-1.94E+03,-26.0727
3113,3328,-995.281,-3.88E+03,11.8468
3114,3328,-837.091,-8.60E+03,11.8433
3114,3329,-837.091,-1.01E+04,-0.358817
3115,3329,-829.313,-1.35E+04,-0.358275
3115,3330,-829.313,-1.47E+04,1.44851
3116,3330,-933.717,-1.66E+04,1.44871
3116,3287,-933.717,-1.72E+04,-0.275279
3117,3327,-1.19E+03,-1.23E+03,-0.702764
3117,3336,-1.19E+03,-5.11E+03,0.374484
3118,3336,-468.833,-1.91E+04,0.37377
3118,3337,-468.833,-1.97E+04,-0.109347
3119,3337,-382.218,-1.81E+04,-0.109553
3119,3338,-382.218,-1.68E+04,0.610729
3120,3338,-423.19,-716.977,0.611644
3120,3335,-423.19,3.12E+03,-1.06205
3121,3295,-925.484,-2.85E+04,0.13507
3121,3343,-925.484,-2.79E+04,0.183655
3122,3343,-752.443,-2.36E+04,0.183754
3122,3344,-752.443,-2.24E+04,-0.0382101
3123,3344,-605.978,-1.53E+04,-0.0382786
3123,3345,-605.978,-1.36E+04,1.76526
3124,3345,-465.226,-2.89E+03,1.76638
3124,3335,-465.226,-432.189,-3.84911
3141,3327,-1.28E+03,36.8134,26.8
3141,3360,-1.28E+03,-1.99E+03,-11.7706
3142,3360,-954.976,-7.30E+03,-11.7668
3142,3361,-954.976,-8.89E+03,0.343705
3143,3361,-784.83,-1.29E+04,0.343336
3143,3362,-784.83,-1.40E+04,-1.45022
3144,3362,-717.29,-1.66E+04,-1.45003
3144,3359,-717.29,-1.72E+04,-0.567079
3145,3359,6.11967,-6.27E+03,0.0863467
3145,3368,6.11967,-8.25E+03,-0.0808996
3146,3368,-168.855,-1.70E+04,-0.0807974
3146,3369,-168.855,-1.78E+04,-0.0439001
3147,3369,-261.607,-1.56E+04,-0.0439535
3147,3370,-261.607,-1.42E+04,-0.0570046
3148,3370,-214.752,-3.18E+03,-0.0571963
3148,3367,-214.752,-1.27E+03,0.133933
3149,3335,-1.03E+03,4.81E+03,-3.73768
3149,3375,-1.03E+03,2.05E+03,1.73654
3150,3375,-933.272,-9.90E+03,1.73545
3150,3376,-933.272,-1.17E+04,-0.0583791
3151,3376,-887.44,-1.95E+04,-0.0583234
3151,3377,-887.44,-2.08E+04,0.162749
3152,3377,-873.59,-2.57E+04,0.162644
3152,3367,-873.59,-2.63E+04,0.05865
3169,3391,-1.35E+03,7.56E+03,-22.3304
3169,3392,-1.35E+03,4.93E+03,9.58144
3170,3392,-1.01E+03,-2.01E+03,9.57828
3170,3393,-1.01E+03,-4.16E+03,-0.282193
3171,3393,-822.503,-9.62E+03,-0.281886
3171,3394,-822.503,-1.13E+04,1.27436
3172,3394,-730.262,-1.53E+04,1.27421
3172,3359,-730.262,-1.65E+04,0.653423
3173,3391,-970.705,-2.46E+03,1.27578
3173,3400,-970.705,-6.28E+03,-0.88758
3174,3400,-369.447,-1.99E+04,-0.886432
3174,3401,-369.447,-2.05E+04,0.308169
3175,3401,-290.918,-1.84E+04,0.308355
3175,3402,-290.918,-1.70E+04,-1.18856
3176,3402,-257.771,121.02,-1.19028
3176,3399,-257.771,4.14E+03,2.0309
3177,3367,-895.212,-2.55E+04,0.12109
3177,3407,-895.212,-2.45E+04,0.0618767
3178,3407,-956.155,-1.80E+04,0.0619483
3178,3408,-956.155,-1.64E+04,0.0201271
3179,3408,-1.06E+03,-6.78E+03,0.0201698
3179,3409,-1.06E+03,-4.61E+03,0.422125
3180,3409,-1.24E+03,9.56E+03,0.422455
3180,3399,-1.24E+03,1.28E+04,-0.914705
3197,3391,-567.626,3.94E+03,21.0803
3197,3424,-567.626,1.68E+03,-9.89931
3198,3424,-502.144,-3.84E+03,-9.89651
3198,3425,-502.144,-5.67E+03,0.221438
3199,3425,-540.083,-9.82E+03,0.220973
3199,3426,-540.083,-1.12E+04,-1.22898
3200,3426,-656.2,-1.39E+04,-1.22917
3200,3423,-656.2,-1.48E+04,0.305952
3201,3423,-13.8564,-5.71E+03,1.28105
3201,3432,-13.8564,-7.53E+03,-0.4864
3202,3432,-203.413,-1.54E+04,-0.484698
3202,3433,-203.413,-1.60E+04,-0.455727
3203,3433,-261.149,-1.37E+04,-0.455885
3203,3434,-261.149,-1.24E+04,-0.403822
3204,3434,-150.169,-1.80E+03,-0.405669
3204,3431,-150.169,31.994,1.30779
3205,3399,-148.202,4.79E+03,-0.741761
3205,3439,-148.202,2.12E+03,0.375634
3206,3439,-362.816,-9.61E+03,0.375402
3206,3440,-362.816,-1.14E+04,-7.68E-04
3207,3440,-550.092,-1.95E+04,-7.85E-04
3207,3441,-550.092,-2.08E+04,0.043594
3208,3441,-740.12,-2.60E+04,0.0435878
3208,3431,-740.12,-2.67E+04,-0.054726
3225,3455,-2.05E+03,7.25E+03,-7.14528
3225,3456,-2.05E+03,4.95E+03,3.44459
3226,3456,-1.51E+03,-1.77E+03,3.44296
3226,3457,-1.51E+03,-3.53E+03,-0.483838
3227,3457,-1.13E+03,-8.61E+03,-0.483831
3227,3458,-1.13E+03,-9.93E+03,0.265427
3228,3458,-850.552,-1.35E+04,0.265023
3228,3423,-850.552,-1.44E+04,0.975419
3229,3455,-675.397,-780.98,7.17122
3229,3464,-675.397,-4.11E+03,-4.31351
3230,3464,56.9854,-1.31E+04,-4.31033
3230,3465,56.9854,-1.40E+04,1.59906
3231,3465,99.9498,-1.29E+04,1.59942
3231,3466,99.9498,-1.06E+04,-5.13652
3232,3466,-521.806,-635.822,-5.13996
3232,3463,-521.806,3.16E+03,8.52402
3233,3431,-981.539,-2.63E+04,0.0757024
3233,3471,-981.539,-2.54E+04,-2.91E-03
3234,3471,-1.32E+03,-1.93E+04,-2.84E-03
3234,3472,-1.32E+03,-1.78E+04,-6.66E-03
3235,3472,-1.79E+03,-8.81E+03,-6.63E-03
3235,3473,-1.79E+03,-6.79E+03,0.0761574
3236,3473,-2.45E+03,7.10E+03,0.0762427
3236,3463,-2.45E+03,1.03E+04,-0.132813
3253,3295,-149.66,773.584,-1.2638
3253,3488,-149.66,-440.84,0.395632
3254,3488,-293.806,-6.84E+03,0.393869
3254,3489,-293.806,-7.50E+03,0.466576
3255,3489,-287.493,-4.95E+03,0.466558
3255,3490,-287.493,-3.51E+03,0.385727
3256,3490,-145.354,7.47E+03,0.387394
3256,3487,-145.354,9.31E+03,-1.18325
3257,3495,-2.40E+03,9.23E+03,0.0262184
3257,3496,-2.40E+03,5.83E+03,-0.0614408
3258,3496,-1.76E+03,-8.88E+03,-0.0614014
3258,3497,-1.76E+03,-1.10E+04,-5.89E-03
3259,3497,-1.30E+03,-2.05E+04,-5.88E-03
3259,3498,-1.30E+03,-2.21E+04,-0.0181957
3260,3498,-981.433,-2.86E+04,-0.0182029
3260,3487,-981.433,-2.95E+04,0.0331689
3261,3303,-428.359,2.99E+03,-9.06969
3261,3503,-428.359,414.549,5.78759
3262,3503,158.207,-6.66E+03,5.78404
3262,3504,158.207,-7.98E+03,-2.00875
3263,3504,123.576,-6.17E+03,-2.0085
3263,3505,123.576,-3.78E+03,5.14294
3264,3505,-477.754,6.78E+03,5.1462
3264,3495,-477.754,1.03E+04,-8.30421
3281,3335,-45.0069,3.78E+03,-1.14344
3281,3520,-45.0069,884.585,0.6766
3282,3520,-209.57,-1.09E+04,0.675636
3282,3521,-209.57,-1.18E+04,-0.221943
3283,3521,-230.34,-8.99E+03,-0.222069
3283,3522,-230.34,-7.17E+03,0.8667
3284,3522,-196.561,1.15E+04,0.867955
3284,3519,-196.561,1.56E+04,-1.47772
3285,3487,-757.413,-2.98E+04,-0.0379166
3285,3527,-757.413,-2.89E+04,6.85E-03
3286,3527,-590.959,-2.27E+04,6.82E-03
3286,3528,-590.959,-2.12E+04,4.13E-03
3287,3528,-439.569,-1.19E+04,4.11E-03
3287,3529,-439.569,-9.82E+03,-0.0360164
3288,3529,-272.696,3.72E+03,-0.0360691
3288,3519,-272.696,6.83E+03,0.0971216
3305,3367,-204.442,698.958,0.0714879
3305,3544,-204.442,-581.967,3.25E-03
3306,3544,-255.917,-7.47E+03,3.35E-03
3306,3545,-255.917,-8.17E+03,-0.0102663
3307,3545,-251.799,-5.29E+03,-0.0102219
3307,3546,-251.799,-3.70E+03,4.65E-03
3308,3546,-193.233,8.38E+03,4.69E-03
3308,3543,-193.233,1.04E+04,-0.0352961
3309,3519,-1.06E+03,1.31E+04,0.0701783
3309,3551,-1.06E+03,9.61E+03,-0.0290856
3310,3551,-934.615,-5.34E+03,-0.029079
3310,3552,-934.615,-7.58E+03,2.93E-03
3311,3552,-860.276,-1.75E+04,2.93E-03
3311,3553,-860.276,-1.92E+04,-4.90E-03
3312,3553,-824.59,-2.60E+04,-4.92E-03
3312,3543,-824.59,-2.70E+04,0.0301801
3329,3399,-171.79,6.06E+03,1.8883
3329,3568,-171.79,2.75E+03,-1.1266
3330,3568,-235.398,-1.06E+04,-1.12506
3330,3569,-235.398,-1.16E+04,0.339646
3331,3569,-236.307,-9.26E+03,0.339489
3331,3570,-236.307,-7.52E+03,-0.869171
3332,3570,-192.127,1.07E+04,-0.870279
3332,3567,-192.127,1.47E+04,1.40404
3333,3543,-823.959,-2.70E+04,-0.0323501
3333,3575,-823.959,-2.60E+04,4.15E-03
3334,3575,-858.215,-1.93E+04,4.12E-03
3334,3576,-858.215,-1.77E+04,8.28E-03
3335,3576,-930.355,-7.82E+03,8.27E-03
3335,3577,-930.355,-5.62E+03,-0.0739285
3336,3577,-1.06E+03,9.15E+03,-0.0740008
3336,3567,-1.06E+03,1.26E+04,0.181547
3353,3431,-152.653,1.92E+03,1.17738
3353,3592,-152.653,667.751,-0.353193
3354,3592,-282.355,-6.09E+03,-0.351541
3354,3593,-282.355,-6.83E+03,-0.450727
3355,3593,-279.316,-4.88E+03,-0.4507
3355,3594,-279.316,-3.54E+03,-0.362036
3356,3594,-141.825,6.87E+03,-0.363632
3356,3591,-141.825,8.63E+03,1.1349
3357,3567,-286.956,6.45E+03,0.162528
3357,3599,-286.956,3.40E+03,-0.0685886
3358,3599,-452.316,-9.84E+03,-0.0685652
3358,3600,-452.316,-1.19E+04,5.98E-03
3359,3600,-602.946,-2.09E+04,5.97E-03
3359,3601,-602.946,-2.24E+04,-7.29E-03
3360,3601,-769.107,-2.84E+04,-7.31E-03
3360,3591,-769.107,-2.93E+04,0.0177621
3377,3463,-505.056,4.48E+03,8.41583
3377,3616,-505.056,1.72E+03,-5.15444
3378,3616,90.9476,-5.84E+03,-5.15112
3378,3617,90.9476,-7.28E+03,1.87709
3379,3617,95.6182,-5.96E+03,1.87709
3379,3618,95.6182,-3.74E+03,-5.11418
3380,3618,-489.347,6.23E+03,-5.11745
3380,3615,-489.347,9.62E+03,8.30735
3381,3591,-993.23,-2.90E+04,-0.0187161
3381,3623,-993.23,-2.81E+04,5.31E-05
3382,3623,-1.31E+03,-2.16E+04,3.66E-05
3382,3624,-1.31E+03,-2.01E+04,1.72E-03
3383,3624,-1.77E+03,-1.06E+04,1.72E-03
3383,3625,-1.77E+03,-8.55E+03,-0.0635046
3384,3625,-2.42E+03,6.03E+03,-0.0635486
3384,3615,-2.42E+03,9.40E+03,0.0699519
3401,3487,-144.598,9.46E+03,-1.11217
3401,3640,-144.598,7.68E+03,0.354698
3402,3640,-282.111,-2.94E+03,0.35313
3402,3641,-282.111,-4.32E+03,0.443317
3403,3641,-284.023,-6.53E+03,0.44333
3403,3642,-284.023,-5.84E+03,0.35606
3404,3642,-149.188,676.556,0.357688
3404,3639,-149.188,1.89E+03,-1.1632
3405,3647,-2.44E+03,1.01E+04,0.089989
3405,3648,-2.44E+03,6.92E+03,-0.0687437
3406,3648,-1.78E+03,-6.98E+03,-0.0686697
3406,3649,-1.78E+03,-9.00E+03,2.60E-03
3407,3649,-1.32E+03,-1.81E+04,2.63E-03
3407,3650,-1.32E+03,-1.96E+04,-2.62E-03
3408,3650,-990.532,-2.57E+04,-2.58E-03
3408,3639,-990.532,-2.66E+04,-0.0336123
3409,3495,-498.788,1.05E+04,-8.30569
3409,3655,-498.788,7.00E+03,5.08627
3410,3655,89.9957,-3.19E+03,5.08299
3410,3656,89.9957,-5.51E+03,-1.86584
3411,3656,88.9909,-7.05E+03,-1.86586
3411,3657,88.9909,-5.70E+03,5.13183
3412,3657,-504.178,1.66E+03,5.13514
3412,3647,-504.178,4.35E+03,-8.3743
3429,3519,-205.951,1.56E+04,-1.42064
3429,3672,-205.951,1.15E+04,0.868118
3430,3672,-242.04,-6.93E+03,0.866972
3430,3673,-242.04,-8.70E+03,-0.292839
3431,3673,-241.511,-1.12E+04,-0.292865
3431,3674,-241.511,-1.02E+04,0.928002
3432,3674,-200.78,2.88E+03,0.929296
3432,3671,-200.78,6.13E+03,-1.56998
3433,3639,-760.244,-2.72E+04,0.01843
3433,3679,-760.244,-2.65E+04,-7.16E-03
3434,3679,-586.278,-2.14E+04,-7.18E-03
3434,3680,-586.278,-2.01E+04,-0.0157453
3435,3680,-422.956,-1.22E+04,-0.015794
3435,3681,-422.956,-1.04E+04,-0.0415894
3436,3681,-244.626,1.18E+03,-0.0416498
3436,3671,-244.626,3.82E+03,0.0577934
3453,3543,-194.44,1.05E+04,0.0272163
3453,3696,-194.44,8.49E+03,-6.48E-03
3454,3696,-254.162,-3.39E+03,-6.44E-03
3454,3697,-254.162,-4.95E+03,1.85E-03
3455,3697,-254.236,-7.62E+03,1.86E-03
3455,3698,-254.236,-6.89E+03,2.22E-03
3456,3698,-193.828,76.3783,2.26E-03
3456,3695,-193.828,1.36E+03,-0.0297401
3457,3671,-1.10E+03,1.05E+04,0.0875355
3457,3703,-1.10E+03,7.44E+03,-0.0492843
3458,3703,-961.594,-5.95E+03,-0.0492018
3458,3704,-961.594,-7.98E+03,-0.0129196
3459,3704,-882.175,-1.69E+04,-0.0128557
3459,3705,-882.175,-1.84E+04,-5.62E-03
3460,3705,-841.686,-2.44E+04,-5.58E-03
3460,3695,-841.686,-2.53E+04,2.91E-04
3477,3567,-207.816,1.49E+04,1.45326
3477,3720,-207.816,1.08E+04,-0.859952
3478,3720,-241.071,-7.27E+03,-0.858744
3478,3721,-241.071,-9.00E+03,0.27005
3479,3721,-239.321,-1.13E+04,0.270061
3479,3722,-239.321,-1.04E+04,-0.855639
3480,3722,-193.185,2.61E+03,-0.856792
3480,3719,-193.185,5.82E+03,1.41012
3481,3695,-838.041,-2.54E+04,-0.0206203
3481,3727,-838.041,-2.46E+04,-5.26E-03
3482,3727,-870.648,-1.90E+04,-5.32E-03
3482,3728,-870.648,-1.76E+04,-9.49E-03
3483,3728,-940.226,-9.00E+03,-9.56E-03
3483,3729,-940.226,-7.04E+03,-0.112508
3484,3729,-1.07E+03,5.92E+03,-0.112643
3484,3719,-1.07E+03,8.90E+03,0.226316
3501,3591,-142.136,8.63E+03,1.17137
3501,3744,-142.136,6.87E+03,-0.368814
3502,3744,-280.514,-3.56E+03,-0.36717
3502,3745,-280.514,-4.92E+03,-0.444801
3503,3745,-281.472,-6.95E+03,-0.444792
3503,3746,-281.472,-6.23E+03,-0.359473
3504,3746,-143.694,418.932,-0.361054
3504,3743,-143.694,1.65E+03,1.12618
3505,3719,-285.669,2.69E+03,0.210368
3505,3751,-285.669,74.3579,-0.108881
3506,3751,-451.352,-1.14E+04,-0.108794
3506,3752,-451.352,-1.32E+04,-0.0120238
3507,3752,-606.368,-2.10E+04,-0.0119896
3507,3753,-606.368,-2.22E+04,-0.0174718
3508,3753,-775.009,-2.72E+04,-0.017469
3508,3743,-775.009,-2.78E+04,0.0296201
3525,3615,-508.436,9.68E+03,8.40195
3525,3768,-508.436,6.22E+03,-5.1299
3526,3768,95.6289,-3.87E+03,-5.12657
3526,3769,95.6289,-6.14E+03,1.8733
3527,3769,104.181,-7.55E+03,1.87333
3527,3770,104.181,-6.14E+03,-5.14907
3528,3770,-476.758,1.39E+03,-5.15234
3528,3767,-476.758,4.15E+03,8.32569
3529,3743,-1.00E+03,-2.71E+04,-0.0538478
3529,3775,-1.00E+03,-2.62E+04,-6.99E-03
3530,3775,-1.33E+03,-1.99E+04,-7.05E-03
3530,3776,-1.33E+03,-1.84E+04,1.09E-03
3531,3776,-1.79E+03,-9.20E+03,1.07E-03
3531,3777,-1.79E+03,-7.16E+03,-0.154276
3532,3777,-2.45E+03,6.91E+03,-0.154404
3532,3767,-2.45E+03,1.01E+04,0.1729
3549,3639,-147.834,-102.902,-1.21523
3549,3792,-147.834,-1.94E+03,0.36663
3550,3792,-266.025,-1.24E+04,0.364911
3550,3793,-266.025,-1.37E+04,0.426313
3551,3793,-210.406,-1.60E+04,0.426163
3551,3794,-210.406,-1.54E+04,0.445742
3552,3794,-16.368,-7.52E+03,0.447333
3552,3791,-16.368,-5.70E+03,-1.19727
3553,3799,-2.03E+03,7.06E+03,-7.13616
3553,3800,-2.03E+03,4.71E+03,3.52917
3554,3800,-1.50E+03,-2.10E+03,3.52753
3554,3801,-1.50E+03,-3.90E+03,-0.465267
3555,3801,-1.13E+03,-9.08E+03,-0.465257
3555,3802,-1.13E+03,-1.04E+04,0.279743
3556,3802,-857.143,-1.41E+04,0.279354
3556,3791,-857.143,-1.50E+04,0.933969
3557,3647,-522.018,2.93E+03,-8.4397
3557,3807,-522.018,-879.838,5.09456
3558,3807,83.6605,-1.08E+04,5.09117
3558,3808,83.6605,-1.31E+04,-1.60932
3559,3808,37.3713,-1.41E+04,-1.60894
3559,3809,37.3713,-1.32E+04,4.2712
3560,3809,-689.716,-4.16E+03,4.27435
3560,3799,-689.716,-788.025,-7.16176
3577,3671,-216.006,3.86E+03,-1.56948
3577,3824,-216.006,-55.399,0.914574
3578,3824,-275.862,-1.68E+04,0.913245
3578,3825,-275.862,-1.82E+04,-0.227063
3579,3825,-356.292,-2.03E+04,-0.226875
3579,3826,-356.292,-1.96E+04,0.635093
3580,3826,-929.5,-6.27E+03,0.635968
3580,3823,-929.5,-2.53E+03,-0.957964
3581,3791,-675.477,-1.55E+04,-0.26361
3581,3831,-675.477,-1.47E+04,1.16985
3582,3831,-574.8,-1.21E+04,1.16967
3582,3832,-574.8,-1.07E+04,-0.23422
3583,3832,-555.047,-6.66E+03,-0.234662
3583,3833,-555.047,-4.87E+03,9.40236
3584,3833,-641.76,575.536,9.40506
3584,3823,-641.76,2.80E+03,-20.2723
3601,3695,-192.663,-799.909,-8.84E-03
3601,3848,-192.663,-2.76E+03,-4.55E-04
3602,3848,-231.085,-1.41E+04,-4.66E-04
3602,3849,-231.085,-1.55E+04,3.21E-03
3603,3849,-147.735,-1.79E+04,3.21E-03
3603,3850,-147.735,-1.72E+04,4.03E-03
3604,3850,7.21715,-8.37E+03,4.04E-03
3604,3847,7.21715,-6.37E+03,-7.63E-03
3605,3823,-1.19E+03,5.57E+03,-21.2051
3605,3855,-1.19E+03,3.15E+03,9.18598
3606,3855,-893.731,-3.20E+03,9.18299
3606,3856,-893.731,-5.15E+03,-0.273264
3607,3856,-732.699,-1.00E+04,-0.272967
3607,3857,-732.699,-1.15E+04,1.18312
3608,3857,-660.657,-1.50E+04,1.18298
3608,3847,-660.657,-1.60E+04,0.524818
3625,3719,-222.202,3.69E+03,1.45614
3625,3872,-222.202,-186.786,-0.84992
3626,3872,-277.85,-1.68E+04,-0.84868
3626,3873,-277.85,-1.81E+04,0.198831
3627,3873,-356.54,-2.01E+04,0.198641
3627,3874,-356.54,-1.95E+04,-0.584854
3628,3874,-925.28,-6.17E+03,-0.585706
3628,3871,-925.28,-2.46E+03,0.90809
3629,3847,-659.53,-1.62E+04,0.517185
3629,3879,-659.53,-1.53E+04,1.18541
3630,3879,-729.11,-1.22E+04,1.18555
3630,3880,-729.11,-1.08E+04,-0.266707
3631,3880,-886.968,-6.21E+03,-0.267001
3631,3881,-886.968,-4.39E+03,9.1706
3632,3881,-1.18E+03,1.62E+03,9.17358
3632,3871,-1.18E+03,3.91E+03,-21.1331
3649,3743,-143.091,-233.625,1.20963
3649,3896,-143.091,-2.06E+03,-0.374669
3650,3896,-266.508,-1.25E+04,-0.372951
3650,3897,-266.508,-1.38E+04,-0.431658
3651,3897,-213.267,-1.60E+04,-0.431514
3651,3898,-213.267,-1.54E+04,-0.455161
3652,3898,-15.2268,-7.50E+03,-0.456791
3652,3895,-15.2268,-5.68E+03,1.22744
3653,3871,-679.853,1.31E+03,-20.2009
3653,3903,-679.853,-857.155,9.35405
3654,3903,-591.513,-6.13E+03,9.35137
3654,3904,-591.513,-7.86E+03,-0.243633
3655,3904,-611.775,-1.18E+04,-0.243191
3655,3905,-611.775,-1.30E+04,1.16341
3656,3905,-714.847,-1.55E+04,1.1636
3656,3895,-714.847,-1.63E+04,-0.301007
3673,3767,-521.19,2.92E+03,8.52319
3673,3920,-521.19,-917.062,-5.13812
3674,3920,94.4356,-1.10E+04,-5.1347
3674,3921,94.4356,-1.32E+04,1.63419
3675,3921,53.1049,-1.42E+04,1.63385
3675,3922,53.1049,-1.33E+04,-4.38949
3676,3922,-679.663,-4.22E+03,-4.39269
3676,3919,-679.663,-814.963,7.24813
3677,3895,-901.137,-1.56E+04,0.926748
3677,3927,-901.137,-1.46E+04,0.256236
3678,3927,-1.18E+03,-1.08E+04,0.256633
3678,3928,-1.18E+03,-9.33E+03,-0.506299
3679,3928,-1.56E+03,-3.97E+03,-0.506306
3679,3929,-1.56E+03,-2.10E+03,3.44964
3680,3929,-2.11E+03,4.90E+03,3.45128
3680,3919,-2.11E+03,7.33E+03,-7.27132
3697,3943,-3.02E+05,1.14E-12,-9.66E-13
3697,3944,-3.02E+05,-1.11E+03,753.877
3698,3944,-3.02E+05,-1.11E+03,753.877
3698,3945,-3.02E+05,-2.23E+03,1.51E+03
3699,3945,-3.02E+05,-2.23E+03,1.51E+03
3699,3946,-3.02E+05,-3.34E+03,2.26E+03
3700,3946,-3.02E+05,-3.34E+03,2.26E+03
3700,1,-3.02E+05,-4.45E+03,3.02E+03
3701,3951,-6.29E+05,0,-1.02E-12
3701,3952,-6.29E+05,45.4893,1.20E+03
3702,3952,-6.29E+05,45.4893,1.20E+03
3702,3953,-6.29E+05,90.9785,2.40E+03
3703,3953,-6.29E+05,90.9785,2.40E+03
3703,3954,-6.29E+05,136.468,3.60E+03
3704,3954,-6.29E+05,136.468,3.60E+03
3704,42,-6.29E+05,181.957,4.80E+03
3705,3959,-5.90E+05,-7.11E-15,9.09E-13
3705,3960,-5.90E+05,-22.1786,1.20E+03
3706,3960,-5.90E+05,-22.1786,1.20E+03
3706,3961,-5.90E+05,-44.3571,2.40E+03
3707,3961,-5.90E+05,-44.3571,2.40E+03
3707,3962,-5.90E+05,-66.5357,3.60E+03
3708,3962,-5.90E+05,-66.5357,3.60E+03
3708,106,-5.90E+05,-88.7142,4.80E+03
3709,3967,-2.63E+05,-7.96E-13,5.12E-13
3709,3968,-2.63E+05,1.08E+03,745.626
3710,3968,-2.63E+05,1.08E+03,745.626
3710,3969,-2.63E+05,2.16E+03,1.49E+03
3711,3969,-2.63E+05,2.16E+03,1.49E+03
3711,3970,-2.63E+05,3.24E+03,2.24E+03
3712,3970,-2.63E+05,3.24E+03,2.24E+03
3712,170,-2.63E+05,4.32E+03,2.98E+03
3713,3975,-6.81E+05,2.27E-13,1.14E-13
3713,3976,-6.81E+05,-2.24E+03,-130.873
3714,3976,-6.81E+05,-2.24E+03,-130.873
3714,3977,-6.81E+05,-4.49E+03,-261.747
3715,3977,-6.81E+05,-4.49E+03,-261.747
3715,3978,-6.81E+05,-6.73E+03,-392.62
3716,3978,-6.81E+05,-6.73E+03,-392.62
3716,18,-6.81E+05,-8.97E+03,-523.494
3717,3983,-1.50E+06,4.26E-14,4.83E-13
3717,3984,-1.50E+06,231.683,-311.103
3718,3984,-1.50E+06,231.683,-311.103
3718,3985,-1.50E+06,463.365,-622.206
3719,3985,-1.50E+06,463.365,-622.206
3719,3986,-1.50E+06,695.048,-933.309
3720,3986,-1.50E+06,695.048,-933.309
3720,50,-1.50E+06,926.731,-1.24E+03
3721,3991,-1.46E+06,-2.98E-13,9.38E-13
3721,3992,-1.46E+06,-197.566,-296.399
3722,3992,-1.46E+06,-197.566,-296.399
3722,3993,-1.46E+06,-395.132,-592.798
3723,3993,-1.46E+06,-395.132,-592.798
3723,3994,-1.46E+06,-592.697,-889.197
3724,3994,-1.46E+06,-592.697,-889.197
3724,114,-1.46E+06,-790.263,-1.19E+03
3725,3999,-6.39E+05,2.27E-13,1.85E-13
3725,4000,-6.39E+05,2.23E+03,-114.002
3726,4000,-6.39E+05,2.23E+03,-114.002
3726,4001,-6.39E+05,4.46E+03,-228.004
3727,4001,-6.39E+05,4.46E+03,-228.004
3727,4002,-6.39E+05,6.68E+03,-342.006
3728,4002,-6.39E+05,6.68E+03,-342.006
3728,178,-6.39E+05,8.91E+03,-456.008
3729,4007,-5.90E+05,2.27E-13,3.89E-15
3729,4008,-5.90E+05,-2.06E+03,1.19693
3730,4008,-5.90E+05,-2.06E+03,1.19693
3730,4009,-5.90E+05,-4.12E+03,2.39387
3731,4009,-5.90E+05,-4.12E+03,2.39387
3731,4010,-5.90E+05,-6.18E+03,3.5908
3732,4010,-5.90E+05,-6.18E+03,3.5908
3732,210,-5.90E+05,-8.24E+03,4.78774
3733,4015,-1.35E+06,1.28E-13,-6.13E-14
3733,4016,-1.35E+06,238.074,-8.90556
3734,4016,-1.35E+06,238.074,-8.90556
3734,4017,-1.35E+06,476.147,-17.8111
3735,4017,-1.35E+06,476.147,-17.8111
3735,4018,-1.35E+06,714.221,-26.7167
3736,4018,-1.35E+06,714.221,-26.7167
3736,234,-1.35E+06,952.295,-35.6222
3737,4023,-1.34E+06,-2.84E-13,7.11E-15
3737,4024,-1.34E+06,-231.965,-36.7384
3738,4024,-1.34E+06,-231.965,-36.7384
3738,4025,-1.34E+06,-463.929,-73.4769
3739,4025,-1.34E+06,-463.929,-73.4769
3739,4026,-1.34E+06,-695.894,-110.215
3740,4026,-1.34E+06,-695.894,-110.215
3740,282,-1.34E+06,-927.858,-146.954
3741,4031,-5.86E+05,-2.50E-12,4.26E-14
3741,4032,-5.86E+05,2.01E+03,-36.1513
3742,4032,-5.86E+05,2.01E+03,-36.1513
3742,4033,-5.86E+05,4.01E+03,-72.3026
3743,4033,-5.86E+05,4.01E+03,-72.3026
3743,4034,-5.86E+05,6.02E+03,-108.454
