Element,Node,Fx[N],My[N.m],Mz[N.m]
4066,4.61E+03,-9.59E+04,-67.8543,-7.68416
4067,4.61E+03,-9.59E+04,-67.8543,-7.68416
4067,4.61E+03,-9.59E+04,-5.60E+03,93.7628
4068,4.61E+03,-9.59E+04,-5.60E+03,93.7628
4068,2.99E+03,-9.59E+04,-1.11E+04,195.21
4069,2.36E+03,-2.09E+05,2.83E+03,-380.149
4069,4.61E+03,-2.09E+05,1.36E+03,-200.415
4070,4.61E+03,-2.09E+05,1.36E+03,-200.415
4070,4.62E+03,-2.09E+05,-99.3757,-20.6814
4071,4.62E+03,-2.09E+05,-99.3757,-20.6814
4071,4.62E+03,-2.09E+05,-1.56E+03,159.052
4072,4.62E+03,-2.09E+05,-1.56E+03,159.052
4072,3.01E+03,-2.09E+05,-3.03E+03,338.786
4073,2.41E+03,-2.09E+05,-2.83E+03,-380.149
4073,4.62E+03,-2.09E+05,-1.36E+03,-200.415
4074,4.62E+03,-2.09E+05,-1.36E+03,-200.415
4074,4.62E+03,-2.09E+05,99.3757,-20.6814
4075,4.62E+03,-2.09E+05,99.3757,-20.6814
4075,4.62E+03,-2.09E+05,1.56E+03,159.052
4076,4.62E+03,-2.09E+05,1.56E+03,159.052
4076,3.06E+03,-2.09E+05,3.03E+03,338.786
4077,2.45E+03,-9.59E+04,-1.10E+04,-210.578
4077,4.63E+03,-9.59E+04,-5.47E+03,-109.131
4078,4.63E+03,-9.59E+04,-5.47E+03,-109.131
4078,4.63E+03,-9.59E+04,67.8543,-7.68416
4079,4.63E+03,-9.59E+04,67.8543,-7.68416
4079,4.63E+03,-9.59E+04,5.60E+03,93.7628
4080,4.63E+03,-9.59E+04,5.60E+03,93.7628
4080,3.11E+03,-9.59E+04,1.11E+04,195.21
4081,2.49E+03,-4.02E+04,5.62E+03,3.52E+03
4081,4.64E+03,-4.02E+04,2.79E+03,1.75E+03
4082,4.64E+03,-4.02E+04,2.79E+03,1.75E+03
4082,4.64E+03,-4.02E+04,-35.9447,-15.2059
4083,4.64E+03,-4.02E+04,-35.9447,-15.2059
4083,4.64E+03,-4.02E+04,-2.86E+03,-1.78E+03
4084,4.64E+03,-4.02E+04,-2.86E+03,-1.78E+03
4084,3.14E+03,-4.02E+04,-5.69E+03,-3.55E+03
4085,2.51E+03,-8.57E+04,1.20E+03,5.69E+03
4085,4.64E+03,-8.57E+04,5.83E+02,2.83E+03
4086,4.64E+03,-8.57E+04,5.83E+02,2.83E+03
4086,4.64E+03,-8.57E+04,-38.1747,-26.2384
4087,4.64E+03,-8.57E+04,-38.1747,-26.2384
4087,4.64E+03,-8.57E+04,-6.59E+02,-2.88E+03
4088,4.64E+03,-8.57E+04,-6.59E+02,-2.88E+03
4088,3.17E+03,-8.57E+04,-1.28E+03,-5.74E+03
4089,2.56E+03,-8.57E+04,-1.20E+03,5.69E+03
4089,4.65E+03,-8.57E+04,-5.83E+02,2.83E+03
4090,4.65E+03,-8.57E+04,-5.83E+02,2.83E+03
4090,4.65E+03,-8.57E+04,38.1747,-26.2384
4091,4.65E+03,-8.57E+04,38.1747,-26.2384
4091,4.65E+03,-8.57E+04,6.59E+02,-2.88E+03
4092,4.65E+03,-8.57E+04,6.59E+02,-2.88E+03
4092,3.21E+03,-8.57E+04,1.28E+03,-5.74E+03
4093,2.61E+03,-4.02E+04,-5.62E+03,3.52E+03
4093,4.66E+03,-4.02E+04,-2.79E+03,1.75E+03
4094,4.66E+03,-4.02E+04,-2.79E+03,1.75E+03
4094,4.66E+03,-4.02E+04,35.9447,-15.2059
4095,4.66E+03,-4.02E+04,35.9447,-15.2059
4095,4.66E+03,-4.02E+04,2.86E+03,-1.78E+03
4096,4.66E+03,-4.02E+04,2.86E+03,-1.78E+03
4096,3.26E+03,-4.02E+04,5.69E+03,-3.55E+03
4097,2.63E+03,-1.93E+04,6.25E+03,-3.81E+03
4097,4.66E+03,-1.93E+04,2.98E+03,-1.85E+03
4098,4.66E+03,-1.93E+04,2.98E+03,-1.85E+03
4098,4.66E+03,-1.93E+04,-2.78E+02,114.179
4099,4.66E+03,-1.93E+04,-2.78E+02,114.179
4099,4.67E+03,-1.93E+04,-3.54E+03,2.07E+03
4100,4.67E+03,-1.93E+04,-3.54E+03,2.07E+03
4100,3.29E+03,-1.93E+04,-6.81E+03,4.04E+03
4101,2.67E+03,-4.30E+04,1.32E+03,-6.04E+03
4101,4.67E+03,-4.30E+04,6.68E+02,-2.96E+03
4102,4.67E+03,-4.30E+04,6.68E+02,-2.96E+03
4102,4.67E+03,-4.30E+04,1.29E+01,125.805
4103,4.67E+03,-4.30E+04,1.29E+01,125.805
4103,4.67E+03,-4.30E+04,-6.42E+02,3.21E+03
4104,4.67E+03,-4.30E+04,-6.42E+02,3.21E+03
4104,3.33E+03,-4.30E+04,-1.30E+03,6.29E+03
4105,2.73E+03,-4.30E+04,-1.32E+03,-6.04E+03
4105,4.68E+03,-4.30E+04,-6.68E+02,-2.96E+03
4106,4.68E+03,-4.30E+04,-6.68E+02,-2.96E+03
4106,4.68E+03,-4.30E+04,-1.29E+01,125.805
4107,4.68E+03,-4.30E+04,-1.29E+01,125.805
4107,4.68E+03,-4.30E+04,6.42E+02,3.21E+03
4108,4.68E+03,-4.30E+04,6.42E+02,3.21E+03
4108,3.39E+03,-4.30E+04,1.30E+03,6.29E+03
4109,2.80E+03,-1.93E+04,-6.25E+03,-3.81E+03
4109,4.68E+03,-1.93E+04,-2.98E+03,-1.85E+03
4110,4.68E+03,-1.93E+04,-2.98E+03,-1.85E+03
4110,4.69E+03,-1.93E+04,278.492,114.179
4111,4.69E+03,-1.93E+04,278.492,114.179
4111,4.69E+03,-1.93E+04,3.54E+03,2.07E+03
4112,4.69E+03,-1.93E+04,3.54E+03,2.07E+03
4112,3.46E+03,-1.93E+04,6.81E+03,4.04E+03
4113,2.65E+03,-4.71E+04,1.20E+04,216.409
4113,4.69E+03,-4.71E+04,5.80E+03,99.2012
4114,4.69E+03,-4.71E+04,5.80E+03,99.2012
4114,4.69E+03,-4.71E+04,-420.496,-18.0064
4115,4.69E+03,-4.71E+04,-420.496,-18.0064
4115,4.69E+03,-4.71E+04,-6.64E+03,-135.214
4116,4.69E+03,-4.71E+04,-6.64E+03,-135.214
4116,3.30E+03,-4.71E+04,-1.29E+04,-252.421
4117,2.68E+03,-1.06E+05,3.20E+03,348.984
4117,4.70E+03,-1.06E+05,1.60E+03,161.972
4118,4.70E+03,-1.06E+05,1.60E+03,161.972
4118,4.70E+03,-1.06E+05,-5.87E+00,-25.0386
4119,4.70E+03,-1.06E+05,-5.87E+00,-25.0386
4119,4.70E+03,-1.06E+05,-1.61E+03,-212.05
4120,4.70E+03,-1.06E+05,-1.61E+03,-212.05
4120,3.34E+03,-1.06E+05,-3.21E+03,-399.061
4121,2.74E+03,-1.06E+05,-3.20E+03,348.984
4121,4.71E+03,-1.06E+05,-1.60E+03,161.972
4122,4.71E+03,-1.06E+05,-1.60E+03,161.972
4122,4.71E+03,-1.06E+05,5.87482,-25.0386
4123,4.71E+03,-1.06E+05,5.87482,-25.0386
4123,4.71E+03,-1.06E+05,1.61E+03,-212.05
4124,4.71E+03,-1.06E+05,1.61E+03,-212.05
4124,3.40E+03,-1.06E+05,3.21E+03,-399.061
4125,2.81E+03,-4.71E+04,-1.20E+04,216.409
4125,4.71E+03,-4.71E+04,-5.80E+03,99.2012
4126,4.71E+03,-4.71E+04,-5.80E+03,99.2012
4126,4.71E+03,-4.71E+04,420.496,-18.0064
4127,4.71E+03,-4.71E+04,420.496,-18.0064
4127,4.71E+03,-4.71E+04,6.64E+03,-135.214
4128,4.71E+03,-4.71E+04,6.64E+03,-135.214
4128,3.46E+03,-4.71E+04,1.29E+04,-252.421
4129,2.84E+03,-4.39E+04,1.17E+04,-7.25E-10
4129,4.72E+03,-4.39E+04,5.66E+03,-5.91E-10
4130,4.72E+03,-4.39E+04,5.66E+03,-5.91E-10
4130,4.72E+03,-4.39E+04,-399.144,-4.57E-10
4131,4.72E+03,-4.39E+04,-399.144,-4.57E-10
4131,4.72E+03,-4.39E+04,-6.45E+03,-3.23E-10
4132,4.72E+03,-4.39E+04,-6.45E+03,-3.23E-10
4132,3.50E+03,-4.39E+04,-1.25E+04,-1.89E-10
4133,2.86E+03,-1.01E+05,3.01E+03,-2.56E-09
4133,4.73E+03,-1.01E+05,1.51E+03,-1.69E-09
4134,4.73E+03,-1.01E+05,1.51E+03,-1.69E-09
4134,4.73E+03,-1.01E+05,-0.999999,-8.24E-10
4135,4.73E+03,-1.01E+05,-0.999999,-8.24E-10
4135,4.73E+03,-1.01E+05,-1.51E+03,4.30E-11
4136,4.73E+03,-1.01E+05,-1.51E+03,4.30E-11
4136,3.52E+03,-1.01E+05,-3.02E+03,9.09E-10
4137,2.91E+03,-1.01E+05,-3.01E+03,1.30E-09
4137,4.73E+03,-1.01E+05,-1.51E+03,1.89E-10
4138,4.73E+03,-1.01E+05,-1.51E+03,1.89E-10
4138,4.73E+03,-1.01E+05,0.999999,-9.25E-10
4139,4.73E+03,-1.01E+05,0.999999,-9.25E-10
4139,4.74E+03,-1.01E+05,1.51E+03,-2.04E-09
4140,4.74E+03,-1.01E+05,1.51E+03,-2.04E-09
4140,3.57E+03,-1.01E+05,3.02E+03,-3.15E-09
4141,2.96E+03,-4.39E+04,-1.17E+04,7.59E-12
4141,4.74E+03,-4.39E+04,-5.66E+03,-9.92E-11
4142,4.74E+03,-4.39E+04,-5.66E+03,-9.92E-11
4142,4.74E+03,-4.39E+04,399.144,-2.06E-10
4143,4.74E+03,-4.39E+04,399.144,-2.06E-10
4143,4.74E+03,-4.39E+04,6.45E+03,-3.13E-10
4144,4.74E+03,-4.39E+04,6.45E+03,-3.13E-10
4144,3.62E+03,-4.39E+04,1.25E+04,-4.20E-10
4145,2.99E+03,-4.71E+04,1.20E+04,-216.409
4145,4.75E+03,-4.71E+04,5.80E+03,-99.2012
4146,4.75E+03,-4.71E+04,5.80E+03,-99.2012
4146,4.75E+03,-4.71E+04,-420.496,18.0064
4147,4.75E+03,-4.71E+04,-420.496,18.0064
4147,4.75E+03,-4.71E+04,-6.64E+03,135.214
4148,4.75E+03,-4.71E+04,-6.64E+03,135.214
4148,3.65E+03,-4.71E+04,-1.29E+04,252.421
4149,3.01E+03,-1.06E+05,3.20E+03,-348.984
4149,4.75E+03,-1.06E+05,1.60E+03,-161.972
4150,4.75E+03,-1.06E+05,1.60E+03,-161.972
4150,4.76E+03,-1.06E+05,-5.87482,25.0386
4151,4.76E+03,-1.06E+05,-5.87482,25.0386
4151,4.76E+03,-1.06E+05,-1.61E+03,212.05
4152,4.76E+03,-1.06E+05,-1.61E+03,212.05
4152,3.67E+03,-1.06E+05,-3.21E+03,399.061
4153,3.06E+03,-1.06E+05,-3.20E+03,-348.984
4153,4.76E+03,-1.06E+05,-1.60E+03,-161.972
4154,4.76E+03,-1.06E+05,-1.60E+03,-161.972
4154,4.76E+03,-1.06E+05,5.87482,25.0386
4155,4.76E+03,-1.06E+05,5.87482,25.0386
4155,4.76E+03,-1.06E+05,1.61E+03,212.05
4156,4.76E+03,-1.06E+05,1.61E+03,212.05
4156,3.72E+03,-1.06E+05,3.21E+03,399.061
4157,3.11E+03,-4.71E+04,-1.20E+04,-216.409
4157,4.77E+03,-4.71E+04,-5.80E+03,-99.2012
4158,4.77E+03,-4.71E+04,-5.80E+03,-99.2012
4158,4.77E+03,-4.71E+04,420.496,18.0064
4159,4.77E+03,-4.71E+04,420.496,18.0064
4159,4.77E+03,-4.71E+04,6.64E+03,135.214
4160,4.77E+03,-4.71E+04,6.64E+03,135.214
4160,3.77E+03,-4.71E+04,1.29E+04,252.421
4161,3.14E+03,-1.93E+04,6.25E+03,3.81E+03
4161,4.78E+03,-1.93E+04,2.98E+03,1.85E+03
4162,4.78E+03,-1.93E+04,2.98E+03,1.85E+03
4162,4.78E+03,-1.93E+04,-278.492,-114.179
4163,4.78E+03,-1.93E+04,-278.492,-114.179
4163,4.78E+03,-1.93E+04,-3.54E+03,-2.07E+03
4164,4.78E+03,-1.93E+04,-3.54E+03,-2.07E+03
4164,3.80E+03,-1.93E+04,-6.81E+03,-4.04E+03
4165,3.17E+03,-4.30E+04,1.32E+03,6.04E+03
4165,4.78E+03,-4.30E+04,6.68E+02,2.96E+03
4166,4.78E+03,-4.30E+04,6.68E+02,2.96E+03
4166,4.78E+03,-4.30E+04,12.927,-125.805
4167,4.78E+03,-4.30E+04,12.927,-125.805
4167,4.78E+03,-4.30E+04,-6.42E+02,-3.21E+03
4168,4.78E+03,-4.30E+04,-6.42E+02,-3.21E+03
4168,3.82E+03,-4.30E+04,-1.30E+03,-6.29E+03
4169,3.21E+03,-4.30E+04,-1.32E+03,6.04E+03
4169,4.79E+03,-4.30E+04,-6.68E+02,2.96E+03
4170,4.79E+03,-4.30E+04,-6.68E+02,2.96E+03
4170,4.79E+03,-4.30E+04,-12.927,-125.805
4171,4.79E+03,-4.30E+04,-12.927,-125.805
4171,4.79E+03,-4.30E+04,6.42E+02,-3.21E+03
4172,4.79E+03,-4.30E+04,6.42E+02,-3.21E+03
4172,3.87E+03,-4.30E+04,1.30E+03,-6.29E+03
4173,3.26E+03,-1.93E+04,-6.25E+03,3.81E+03
4173,4.80E+03,-1.93E+04,-2.98E+03,1.85E+03
4174,4.80E+03,-1.93E+04,-2.98E+03,1.85E+03
4174,4.80E+03,-1.93E+04,278.492,-114.179
4175,4.80E+03,-1.93E+04,278.492,-114.179
4175,4.80E+03,-1.93E+04,3.54E+03,-2.07E+03
4176,4.80E+03,-1.93E+04,3.54E+03,-2.07E+03
4176,3.92E+03,-1.93E+04,6.81E+03,-4.04E+03
