Element,Node,Fx[N],Mx[N.m],My[N.m],Mz[N.m]
3675,3921,29.6564,-2.81984,-3.01E+04,1.97672
3675,3922,29.6564,-2.81984,-2.86E+04,-5.29111
3676,3922,-876.702,-5.90419,-1.20E+04,-5.29506
3676,3919,-876.702,-5.90419,-4.91E+03,8.94411
3677,3895,-1.08E+03,3.0007,-3.30E+04,1.13321
3677,3927,-1.08E+03,3.0007,-3.17E+04,0.35987
3678,3927,-1.41E+03,5.23999,-2.55E+04,0.36035
3678,3928,-1.41E+03,5.23999,-2.30E+04,-0.570586
3679,3928,-1.87E+03,3.50938,-1.37E+04,-0.570597
3679,3929,-1.87E+03,3.50938,-1.02E+04,4.49984
3680,3929,-2.53E+03,13.9331,2.68E+03,4.50192
3680,3919,-2.53E+03,13.9331,7.39E+03,-8.94435
3697,3943,-2.99E+05,0,-4.55E-13,1.31E-12
3697,3944,-2.98E+05,0,-1.04E+03,704.5
3698,3944,-2.98E+05,0,-1.04E+03,704.5
3698,3945,-2.98E+05,0,-2.09E+03,1.41E+03
3699,3945,-2.98E+05,-1.02E-18,-2.09E+03,1.41E+03
3699,3946,-2.97E+05,-1.02E-18,-3.13E+03,2.11E+03
3700,3946,-2.97E+05,-1.02E-18,-3.13E+03,2.11E+03
3700,1,-2.96E+05,-1.02E-18,-4.17E+03,2.82E+03
3701,3951,-6.15E+05,0,3.55E-15,-4.55E-13
3701,3952,-6.15E+05,0,27.2388,1.09E+03
3702,3952,-6.15E+05,0,27.2388,1.09E+03
3702,3953,-6.14E+05,0,54.4777,2.17E+03
3703,3953,-6.14E+05,-6.38E-20,54.4777,2.17E+03
3703,3954,-6.14E+05,-6.38E-20,81.7165,3.26E+03
3704,3954,-6.13E+05,-6.38E-20,81.7165,3.26E+03
3704,42,-6.13E+05,-6.38E-20,108.955,4.35E+03
3705,3959,-6.15E+05,0,-1.07E-14,0
3705,3960,-6.15E+05,0,-27.2388,1.09E+03
3706,3960,-6.15E+05,0,-27.2388,1.09E+03
3706,3961,-6.14E+05,0,-54.4777,2.17E+03
3707,3961,-6.14E+05,0,-54.4777,2.17E+03
3707,3962,-6.14E+05,0,-81.7165,3.26E+03
3708,3962,-6.13E+05,0,-81.7165,3.26E+03
3708,106,-6.13E+05,0,-108.955,4.35E+03
3709,3967,-2.99E+05,0,1.14E-12,1.02E-12
3709,3968,-2.98E+05,0,1.04E+03,704.5
3710,3968,-2.98E+05,0,1.04E+03,704.5
3710,3969,-2.98E+05,0,2.09E+03,1.41E+03
3711,3969,-2.98E+05,1.02E-18,2.09E+03,1.41E+03
3711,3970,-2.97E+05,1.02E-18,3.13E+03,2.11E+03
3712,3970,-2.97E+05,1.02E-18,3.13E+03,2.11E+03
3712,170,-2.96E+05,1.02E-18,4.17E+03,2.82E+03
3713,3975,-6.82E+05,0,4.32E-12,1.56E-13
3713,3976,-6.81E+05,0,-2.06E+03,-118.766
3714,3976,-6.81E+05,2.55E-19,-2.06E+03,-118.766
3714,3977,-6.80E+05,2.55E-19,-4.11E+03,-237.532
3715,3977,-6.80E+05,2.55E-19,-4.11E+03,-237.532
3715,3978,-6.80E+05,2.55E-19,-6.17E+03,-356.297
3716,3978,-6.79E+05,0,-6.17E+03,-356.297
3716,18,-6.79E+05,0,-8.23E+03,-475.063
3717,3983,-1.47E+06,0,-5.68E-14,8.24E-13
3717,3984,-1.47E+06,0,171.03,-274.476
3718,3984,-1.47E+06,0,171.03,-274.476
3718,3985,-1.47E+06,0,342.061,-548.951
3719,3985,-1.47E+06,0,342.061,-548.951
3719,3986,-1.47E+06,0,513.091,-823.427
3720,3986,-1.47E+06,0,513.091,-823.427
3720,50,-1.47E+06,0,684.121,-1.10E+03
3721,3991,-1.47E+06,0,-1.42E-14,4.26E-13
3721,3992,-1.47E+06,0,-171.03,-274.476
3722,3992,-1.47E+06,0,-171.03,-274.476
3722,3993,-1.47E+06,0,-342.061,-548.951
3723,3993,-1.47E+06,0,-342.061,-548.951
3723,3994,-1.47E+06,0,-513.091,-823.427
3724,3994,-1.47E+06,0,-513.091,-823.427
3724,114,-1.47E+06,0,-684.121,-1.10E+03
3725,3999,-6.82E+05,0,2.05E-12,3.55E-14
3725,4000,-6.81E+05,0,2.06E+03,-118.766
3726,4000,-6.81E+05,0,2.06E+03,-118.766
3726,4001,-6.80E+05,0,4.11E+03,-237.532
3727,4001,-6.80E+05,-2.55E-19,4.11E+03,-237.532
3727,4002,-6.80E+05,-2.55E-19,6.17E+03,-356.297
3728,4002,-6.79E+05,-2.55E-19,6.17E+03,-356.297
3728,178,-6.79E+05,-2.55E-19,8.23E+03,-475.063
3729,4007,-6.32E+05,0,1.14E-12,-8.40E-26
3729,4008,-6.32E+05,0,-1.90E+03,6.60E-11
3730,4008,-6.31E+05,0,-1.90E+03,6.60E-11
3730,4009,-6.31E+05,0,-3.80E+03,1.32E-10
3731,4009,-6.30E+05,0,-3.80E+03,1.32E-10
3731,4010,-6.30E+05,0,-5.70E+03,1.98E-10
3732,4010,-6.30E+05,-2.97E-29,-5.70E+03,1.98E-10
3732,210,-6.29E+05,-2.97E-29,-7.60E+03,2.64E-10
3733,4015,-1.39E+06,0,-1.42E-14,1.94E-25
3733,4016,-1.38E+06,0,183.763,-1.91E-10
3734,4016,-1.38E+06,0,183.763,-1.91E-10
3734,4017,-1.38E+06,0,367.527,-3.81E-10
3735,4017,-1.38E+06,0,367.527,-3.81E-10
3735,4018,-1.38E+06,0,551.29,-5.72E-10
3736,4018,-1.38E+06,0,551.29,-5.72E-10
3736,234,-1.38E+06,0,735.053,-7.63E-10
3737,4023,-1.39E+06,0,-1.14E-13,4.65E-25
3737,4024,-1.38E+06,0,-183.763,-3.92E-10
3738,4024,-1.38E+06,3.64E-29,-183.763,-3.92E-10
3738,4025,-1.38E+06,3.64E-29,-367.527,-7.84E-10
3739,4025,-1.38E+06,-3.64E-29,-367.527,-7.84E-10
3739,4026,-1.38E+06,-3.64E-29,-551.29,-1.18E-09
3740,4026,-1.38E+06,0,-551.29,-1.18E-09
3740,282,-1.38E+06,0,-735.053,-1.57E-09
3741,4031,-6.32E+05,0,9.09E-13,7.75E-26
3741,4032,-6.32E+05,0,1.90E+03,-2.61E-11
3742,4032,-6.31E+05,0,1.90E+03,-2.61E-11
3742,4033,-6.31E+05,0,3.80E+03,-5.21E-11
3743,4033,-6.30E+05,-2.97E-29,3.80E+03,-5.21E-11
3743,4034,-6.30E+05,-2.97E-29,5.70E+03,-7.82E-11
3744,4034,-6.30E+05,0,5.70E+03,-7.82E-11
3744,330,-6.29E+05,0,7.60E+03,-1.04E-10
3745,4039,-6.82E+05,0,1.59E-12,-1.14E-13
3745,4040,-6.81E+05,0,-2.06E+03,118.766
3746,4040,-6.81E+05,-2.55E-19,-2.06E+03,118.766
3746,4041,-6.80E+05,-2.55E-19,-4.11E+03,237.532
3747,4041,-6.80E+05,-2.55E-19,-4.11E+03,237.532
3747,4042,-6.80E+05,-2.55E-19,-6.17E+03,356.297
3748,4042,-6.79E+05,-2.55E-19,-6.17E+03,356.297
3748,362,-6.79E+05,-2.55E-19,-8.23E+03,475.063
3749,4047,-1.47E+06,0,1.14E-13,-1.05E-12
3749,4048,-1.47E+06,0,171.03,274.476
3750,4048,-1.47E+06,0,171.03,274.476
3750,4049,-1.47E+06,0,342.061,548.951
3751,4049,-1.47E+06,0,342.061,548.951
3751,4050,-1.47E+06,0,513.091,823.427
3752,4050,-1.47E+06,0,513.091,823.427
3752,386,-1.47E+06,0,684.121,1.10E+03
3753,4055,-1.47E+06,0,8.53E-14,-9.38E-13
3753,4056,-1.47E+06,0,-171.03,274.476
3754,4056,-1.47E+06,0,-171.03,274.476
3754,4057,-1.47E+06,0,-342.061,548.951
3755,4057,-1.47E+06,0,-342.061,548.951
3755,4058,-1.47E+06,0,-513.091,823.427
3756,4058,-1.47E+06,0,-513.091,823.427
3756,434,-1.47E+06,0,-684.121,1.10E+03
3757,4063,-6.82E+05,0,-2.27E-12,-8.53E-14
3757,4064,-6.81E+05,0,2.06E+03,118.766
3758,4064,-6.81E+05,0,2.06E+03,118.766
3758,4065,-6.80E+05,0,4.11E+03,237.532
3759,4065,-6.80E+05,2.55E-19,4.11E+03,237.532
3759,4066,-6.80E+05,2.55E-19,6.17E+03,356.297
3760,4066,-6.79E+05,5.11E-19,6.17E+03,356.297
3760,482,-6.79E+05,5.11E-19,8.23E+03,475.063
3761,4071,-2.99E+05,0,2.27E-13,-1.02E-12
3761,4072,-2.98E+05,0,-1.04E+03,-704.5
3762,4072,-2.98E+05,0,-1.04E+03,-704.5
3762,4073,-2.98E+05,0,-2.09E+03,-1.41E+03
3763,4073,-2.98E+05,1.02E-18,-2.09E+03,-1.41E+03
3763,4074,-2.97E+05,1.02E-18,-3.13E+03,-2.11E+03
3764,4074,-2.97E+05,1.02E-18,-3.13E+03,-2.11E+03
3764,514,-2.96E+05,1.02E-18,-4.17E+03,-2.82E+03
3765,4079,-6.15E+05,0,3.55E-15,1.71E-12
3765,4080,-6.15E+05,0,27.2388,-1.09E+03
3766,4080,-6.15E+05,0,27.2388,-1.09E+03
3766,4081,-6.14E+05,0,54.4777,-2.17E+03
3767,4081,-6.14E+05,6.38E-20,54.4777,-2.17E+03
3767,4082,-6.14E+05,6.38E-20,81.7165,-3.26E+03
3768,4082,-6.13E+05,0,81.7165,-3.26E+03
3768,538,-6.13E+05,0,108.955,-4.35E+03
3769,4087,-6.15E+05,0,-3.55E-15,5.68E-13
3769,4088,-6.15E+05,0,-27.2388,-1.09E+03
3770,4088,-6.15E+05,0,-27.2388,-1.09E+03
3770,4089,-6.14E+05,0,-54.4777,-2.17E+03
3771,4089,-6.14E+05,0,-54.4777,-2.17E+03
3771,4090,-6.14E+05,0,-81.7165,-3.26E+03
3772,4090,-6.13E+05,0,-81.7165,-3.26E+03
3772,586,-6.13E+05,0,-108.955,-4.35E+03
3773,4095,-2.99E+05,0,-3.41E-13,9.66E-13
3773,4096,-2.98E+05,0,1.04E+03,-704.5
3774,4096,-2.98E+05,0,1.04E+03,-704.5
3774,4097,-2.98E+05,0,2.09E+03,-1.41E+03
3775,4097,-2.98E+05,-1.02E-18,2.09E+03,-1.41E+03
3775,4098,-2.97E+05,-1.02E-18,3.13E+03,-2.11E+03
3776,4098,-2.97E+05,0,3.13E+03,-2.11E+03
3776,634,-2.96E+05,0,4.17E+03,-2.82E+03
3777,1,-2.53E+05,2.26E-03,1.01E+04,-7.03E+03
3777,4103,-2.52E+05,2.26E-03,4.98E+03,-3.51E+03
3778,4103,-2.52E+05,2.26E-03,4.98E+03,-3.51E+03
3778,4104,-2.51E+05,2.26E-03,-109.922,19.4772
3779,4104,-2.51E+05,2.26E-03,-109.922,19.4772
3779,4105,-2.51E+05,2.26E-03,-5.20E+03,3.55E+03
3780,4105,-2.51E+05,2.26E-03,-5.20E+03,3.55E+03
3780,658,-2.50E+05,2.26E-03,-1.03E+04,7.07E+03
3781,42,-5.13E+05,3.08E-04,182.895,-1.09E+04
3781,4110,-5.13E+05,3.08E-04,-31.0905,-5.43E+03
3782,4110,-5.12E+05,3.08E-04,-31.0905,-5.43E+03
3782,4111,-5.12E+05,3.08E-04,-245.076,68.8422
3783,4111,-5.12E+05,3.08E-04,-245.076,68.8422
3783,4112,-5.11E+05,3.08E-04,-459.062,5.57E+03
3784,4112,-5.11E+05,3.08E-04,-459.062,5.57E+03
3784,699,-5.11E+05,3.08E-04,-673.048,1.11E+04
3785,106,-5.13E+05,-3.08E-04,-182.895,-1.09E+04
3785,4117,-5.13E+05,-3.08E-04,31.0905,-5.43E+03
3786,4117,-5.12E+05,-3.08E-04,31.0905,-5.43E+03
3786,4118,-5.12E+05,-3.08E-04,245.076,68.8422
3787,4118,-5.12E+05,-3.08E-04,245.076,68.8422
3787,4119,-5.11E+05,-3.08E-04,459.062,5.57E+03
3788,4119,-5.11E+05,-3.08E-04,459.062,5.57E+03
3788,763,-5.11E+05,-3.08E-04,673.048,1.11E+04
3789,170,-2.53E+05,-2.26E-03,-1.01E+04,-7.03E+03
3789,4124,-2.52E+05,-2.26E-03,-4.98E+03,-3.51E+03
3790,4124,-2.52E+05,-2.26E-03,-4.98E+03,-3.51E+03
3790,4125,-2.51E+05,-2.26E-03,109.922,19.4772
3791,4125,-2.51E+05,-2.26E-03,109.922,19.4772
3791,4126,-2.51E+05,-2.26E-03,5.20E+03,3.55E+03
3792,4126,-2.51E+05,-2.26E-03,5.20E+03,3.55E+03
3792,827,-2.50E+05,-2.26E-03,1.03E+04,7.07E+03
3793,18,-5.71E+05,-6.84E-04,1.98E+04,1.06E+03
3793,4131,-5.71E+05,-6.84E-04,9.82E+03,560.973
3794,4131,-5.70E+05,-6.84E-04,9.82E+03,560.973
3794,4132,-5.70E+05,-6.84E-04,-189.24,60.9309
3795,4132,-5.70E+05,-6.84E-04,-189.24,60.9309
3795,4133,-5.70E+05,-6.84E-04,-1.02E+04,-439.111
3796,4133,-5.69E+05,-6.84E-04,-1.02E+04,-439.111
3796,675,-5.69E+05,-6.84E-04,-2.02E+04,-939.153
3797,50,-1.22E+06,3.25E-06,-421.082,2.42E+03
3797,4138,-1.22E+06,3.25E-06,-548.931,1.29E+03
3798,4138,-1.21E+06,3.25E-06,-548.931,1.29E+03
3798,4139,-1.21E+06,3.25E-06,-676.781,153.361
3799,4139,-1.21E+06,3.25E-06,-676.781,153.361
3799,4140,-1.21E+06,3.25E-06,-804.63,-979.396
3800,4140,-1.21E+06,3.25E-06,-804.63,-979.396
3800,707,-1.21E+06,3.25E-06,-932.48,-2.11E+03
3801,114,-1.22E+06,-3.25E-06,421.082,2.42E+03
3801,4145,-1.22E+06,-3.25E-06,548.931,1.29E+03
3802,4145,-1.21E+06,-3.25E-06,548.931,1.29E+03
3802,4146,-1.21E+06,-3.25E-06,676.781,153.361
3803,4146,-1.21E+06,-3.25E-06,676.781,153.361
3803,4147,-1.21E+06,-3.25E-06,804.63,-979.396
3804,4147,-1.21E+06,-3.25E-06,804.63,-979.396
3804,771,-1.21E+06,-3.25E-06,932.48,-2.11E+03
3805,178,-5.71E+05,6.84E-04,-1.98E+04,1.06E+03
3805,4152,-5.71E+05,6.84E-04,-9.82E+03,560.973
3806,4152,-5.70E+05,6.84E-04,-9.82E+03,560.973
3806,4153,-5.70E+05,6.84E-04,189.24,60.9309
3807,4153,-5.70E+05,6.84E-04,189.24,60.9309
3807,4154,-5.70E+05,6.84E-04,1.02E+04,-439.111
3808,4154,-5.69E+05,6.84E-04,1.02E+04,-439.111
3808,835,-5.69E+05,6.84E-04,2.02E+04,-939.153
3809,210,-5.34E+05,-3.72E-14,1.85E+04,-9.62E-10
3809,4159,-5.34E+05,-3.72E-14,9.11E+03,-4.35E-10
3810,4159,-5.34E+05,-3.72E-14,9.11E+03,-4.35E-10
3810,4160,-5.33E+05,-3.72E-14,-267.681,9.22E-11
3811,4160,-5.33E+05,-3.72E-14,-267.681,9.22E-11
3811,4161,-5.33E+05,-3.72E-14,-9.64E+03,6.19E-10
3812,4161,-5.32E+05,-3.72E-14,-9.64E+03,6.19E-10
3812,867,-5.32E+05,-3.72E-14,-1.90E+04,1.15E-09
3813,234,-1.15E+06,-4.63E-14,-582.478,-1.23E-10
3813,4166,-1.15E+06,-4.63E-14,-616.419,3.88E-10
3814,4166,-1.15E+06,-4.63E-14,-616.419,3.88E-10
3814,4167,-1.15E+06,-4.63E-14,-650.361,8.99E-10
3815,4167,-1.15E+06,-4.63E-14,-650.361,8.99E-10
3815,4168,-1.15E+06,-4.63E-14,-684.302,1.41E-09
3816,4168,-1.15E+06,-4.63E-14,-684.302,1.41E-09
3816,891,-1.15E+06,-4.63E-14,-718.244,1.92E-09
3817,282,-1.15E+06,-4.63E-14,582.478,1.61E-09
3817,4173,-1.15E+06,-4.63E-14,616.419,1.32E-09
3818,4173,-1.15E+06,-4.63E-14,616.419,1.32E-09
3818,4174,-1.15E+06,-4.63E-14,650.361,1.02E-09
3819,4174,-1.15E+06,-4.63E-14,650.361,1.02E-09
3819,4175,-1.15E+06,-4.63E-14,684.302,7.29E-10
3820,4175,-1.15E+06,-4.63E-14,684.302,7.29E-10
3820,939,-1.15E+06,-4.63E-14,718.244,4.35E-10
3821,330,-5.34E+05,-3.76E-14,-1.85E+04,2.60E-11
3821,4180,-5.34E+05,-3.76E-14,-9.11E+03,3.64E-11
3822,4180,-5.34E+05,-3.76E-14,-9.11E+03,3.64E-11
3822,4181,-5.33E+05,-3.76E-14,267.681,4.68E-11
3823,4181,-5.33E+05,-3.76E-14,267.681,4.68E-11
3823,4182,-5.33E+05,-3.76E-14,9.64E+03,5.73E-11
3824,4182,-5.32E+05,-3.76E-14,9.64E+03,5.73E-11
3824,987,-5.32E+05,-3.76E-14,1.90E+04,6.77E-11
3825,362,-5.71E+05,6.84E-04,1.98E+04,-1.06E+03
3825,4187,-5.71E+05,6.84E-04,9.82E+03,-560.973
3826,4187,-5.70E+05,6.84E-04,9.82E+03,-560.973
3826,4188,-5.70E+05,6.84E-04,-189.24,-60.9309
3827,4188,-5.70E+05,6.84E-04,-189.24,-60.9309
3827,4189,-5.70E+05,6.84E-04,-1.02E+04,439.111
3828,4189,-5.69E+05,6.84E-04,-1.02E+04,439.111
3828,1019,-5.69E+05,6.84E-04,-2.02E+04,939.153
3829,386,-1.22E+06,-3.25E-06,-421.082,-2.42E+03
3829,4194,-1.22E+06,-3.25E-06,-548.931,-1.29E+03
3830,4194,-1.21E+06,-3.25E-06,-548.931,-1.29E+03
3830,4195,-1.21E+06,-3.25E-06,-676.781,-153.361
3831,4195,-1.21E+06,-3.25E-06,-676.781,-153.361
3831,4196,-1.21E+06,-3.25E-06,-804.63,979.396
3832,4196,-1.21E+06,-3.25E-06,-804.63,979.396
3832,1043,-1.21E+06,-3.25E-06,-932.48,2.11E+03
3833,434,-1.22E+06,3.25E-06,421.082,-2.42E+03
3833,4201,-1.22E+06,3.25E-06,548.931,-1.29E+03
3834,4201,-1.21E+06,3.25E-06,548.931,-1.29E+03
3834,4202,-1.21E+06,3.25E-06,676.781,-153.361
3835,4202,-1.21E+06,3.25E-06,676.781,-153.361
3835,4203,-1.21E+06,3.25E-06,804.63,979.396
3836,4203,-1.21E+06,3.25E-06,804.63,979.396
3836,1091,-1.21E+06,3.25E-06,932.48,2.11E+03
3837,482,-5.71E+05,-6.84E-04,-1.98E+04,-1.06E+03
3837,4208,-5.71E+05,-6.84E-04,-9.82E+03,-560.973
3838,4208,-5.70E+05,-6.84E-04,-9.82E+03,-560.973
3838,4209,-5.70E+05,-6.84E-04,189.24,-60.9309
3839,4209,-5.70E+05,-6.84E-04,189.24,-60.9309
3839,4210,-5.70E+05,-6.84E-04,1.02E+04,439.111
3840,4210,-5.69E+05,-6.84E-04,1.02E+04,439.111
3840,1139,-5.69E+05,-6.84E-04,2.02E+04,939.153
3841,514,-2.53E+05,-2.26E-03,1.01E+04,7.03E+03
3841,4215,-2.52E+05,-2.26E-03,4.98E+03,3.51E+03
3842,4215,-2.52E+05,-2.26E-03,4.98E+03,3.51E+03
3842,4216,-2.51E+05,-2.26E-03,-109.922,-19.4772
3843,4216,-2.51E+05,-2.26E-03,-109.922,-19.4772
3843,4217,-2.51E+05,-2.26E-03,-5.20E+03,-3.55E+03
3844,4217,-2.51E+05,-2.26E-03,-5.20E+03,-3.55E+03
3844,1171,-2.50E+05,-2.26E-03,-1.03E+04,-7.07E+03
3845,538,-5.13E+05,-3.08E-04,182.895,1.09E+04
3845,4222,-5.13E+05,-3.08E-04,-31.0905,5.43E+03
3846,4222,-5.12E+05,-3.08E-04,-31.0905,5.43E+03
3846,4223,-5.12E+05,-3.08E-04,-245.076,-68.8422
3847,4223,-5.12E+05,-3.08E-04,-245.076,-68.8422
3847,4224,-5.11E+05,-3.08E-04,-459.062,-5.57E+03
3848,4224,-5.11E+05,-3.08E-04,-459.062,-5.57E+03
3848,1195,-5.11E+05,-3.08E-04,-673.048,-1.11E+04
3849,586,-5.13E+05,3.08E-04,-182.895,1.09E+04
3849,4229,-5.13E+05,3.08E-04,31.0905,5.43E+03
3850,4229,-5.12E+05,3.08E-04,31.0905,5.43E+03
3850,4230,-5.12E+05,3.08E-04,245.076,-68.8422
3851,4230,-5.12E+05,3.08E-04,245.076,-68.8422
3851,4231,-5.11E+05,3.08E-04,459.062,-5.57E+03
3852,4231,-5.11E+05,3.08E-04,459.062,-5.57E+03
3852,1243,-5.11E+05,3.08E-04,673.048,-1.11E+04
3853,634,-2.53E+05,2.26E-03,-1.01E+04,7.03E+03
3853,4236,-2.52E+05,2.26E-03,-4.98E+03,3.51E+03
3854,4236,-2.52E+05,2.26E-03,-4.98E+03,3.51E+03
3854,4237,-2.51E+05,2.26E-03,109.922,-19.4772
3855,4237,-2.51E+05,2.26E-03,109.922,-19.4772
3855,4238,-2.51E+05,2.26E-03,5.20E+03,-3.55E+03
3856,4238,-2.51E+05,2.26E-03,5.20E+03,-3.55E+03
3856,1291,-2.50E+05,2.26E-03,1.03E+04,-7.07E+03
3857,658,-2.03E+05,-8.07E-05,1.10E+04,-7.31E+03
3857,4243,-2.03E+05,-8.07E-05,5.35E+03,-3.60E+03
3858,4243,-2.03E+05,-8.07E-05,5.35E+03,-3.60E+03
3858,4244,-2.02E+05,-8.07E-05,-250.346,98.0903
3859,4244,-2.02E+05,-8.07E-05,-250.346,98.0903
3859,4245,-2.02E+05,-8.07E-05,-5.86E+03,3.80E+03
3860,4245,-2.02E+05,-8.07E-05,-5.86E+03,3.80E+03
3860,1315,-2.01E+05,-8.07E-05,-1.15E+04,7.50E+03
3861,699,-4.11E+05,-8.13E-05,1.38E+03,-1.15E+04
3861,4250,-4.10E+05,-8.13E-05,618.736,-5.67E+03
3862,4250,-4.10E+05,-8.13E-05,618.736,-5.67E+03
3862,4251,-4.10E+05,-8.13E-05,-145.096,138.781
3863,4251,-4.09E+05,-8.13E-05,-145.096,138.781
3863,4252,-4.09E+05,-8.13E-05,-908.928,5.95E+03
3864,4252,-4.09E+05,-8.13E-05,-908.928,5.95E+03
3864,1356,-4.09E+05,-8.13E-05,-1.67E+03,1.18E+04
3865,763,-4.11E+05,8.13E-05,-1.38E+03,-1.15E+04
3865,4257,-4.10E+05,8.13E-05,-618.736,-5.67E+03
3866,4257,-4.10E+05,8.13E-05,-618.736,-5.67E+03
3866,4258,-4.10E+05,8.13E-05,145.096,138.781
3867,4258,-4.09E+05,8.13E-05,145.096,138.781
3867,4259,-4.09E+05,8.13E-05,908.928,5.95E+03
3868,4259,-4.09E+05,8.13E-05,908.928,5.95E+03
3868,1420,-4.09E+05,8.13E-05,1.67E+03,1.18E+04
3869,827,-2.03E+05,8.07E-05,-1.10E+04,-7.31E+03
3869,4264,-2.03E+05,8.07E-05,-5.35E+03,-3.60E+03
3870,4264,-2.03E+05,8.07E-05,-5.35E+03,-3.60E+03
3870,4265,-2.02E+05,8.07E-05,250.346,98.0903
3871,4265,-2.02E+05,8.07E-05,250.346,98.0903
3871,4266,-2.02E+05,8.07E-05,5.86E+03,3.80E+03
3872,4266,-2.02E+05,8.07E-05,5.86E+03,3.80E+03
3872,1484,-2.01E+05,8.07E-05,1.15E+04,7.50E+03
3873,675,-4.58E+05,7.80E-05,2.13E+04,764.268
3873,4271,-4.58E+05,7.80E-05,1.04E+04,395.71
3874,4271,-4.58E+05,7.80E-05,1.04E+04,395.71
3874,4272,-4.57E+05,7.80E-05,-405.39,27.1523
3875,4272,-4.57E+05,7.80E-05,-405.39,27.1523
3875,4273,-4.57E+05,7.80E-05,-1.13E+04,-341.406
3876,4273,-4.57E+05,7.80E-05,-1.13E+04,-341.406
3876,1332,-4.56E+05,7.80E-05,-2.21E+04,-709.964
3877,707,-9.67E+05,5.15E-07,2.75E+03,1.65E+03
3877,4278,-9.66E+05,5.15E-07,1.18E+03,866.836
3878,4278,-9.66E+05,5.15E-07,1.18E+03,866.836
3878,4279,-9.65E+05,5.15E-07,-385.887,78.6998
3879,4279,-9.65E+05,5.15E-07,-385.887,78.6998
3879,4280,-9.65E+05,5.15E-07,-1.95E+03,-709.436
3880,4280,-9.64E+05,5.15E-07,-1.95E+03,-709.436
3880,1364,-9.64E+05,5.15E-07,-3.52E+03,-1.50E+03
3881,771,-9.67E+05,-5.15E-07,-2.75E+03,1.65E+03
3881,4285,-9.66E+05,-5.15E-07,-1.18E+03,866.836
3882,4285,-9.66E+05,-5.15E-07,-1.18E+03,866.836
3882,4286,-9.65E+05,-5.15E-07,385.887,78.6998
3883,4286,-9.65E+05,-5.15E-07,385.887,78.6998
3883,4287,-9.65E+05,-5.15E-07,1.95E+03,-709.436
3884,4287,-9.64E+05,-5.15E-07,1.95E+03,-709.436
3884,1428,-9.64E+05,-5.15E-07,3.52E+03,-1.50E+03
3885,835,-4.58E+05,-7.80E-05,-2.13E+04,764.268
3885,4292,-4.58E+05,-7.80E-05,-1.04E+04,395.71
3886,4292,-4.58E+05,-7.80E-05,-1.04E+04,395.71
3886,4293,-4.57E+05,-7.80E-05,405.39,27.1523
3887,4293,-4.57E+05,-7.80E-05,405.39,27.1523
3887,4294,-4.57E+05,-7.80E-05,1.13E+04,-341.406
3888,4294,-4.57E+05,-7.80E-05,1.13E+04,-341.406
3888,1492,-4.56E+05,-7.80E-05,2.21E+04,-709.964
3889,867,-4.31E+05,-4.29E-14,2.03E+04,-1.11E-09
3889,4299,-4.31E+05,-4.29E-14,9.94E+03,-6.04E-10
3890,4299,-4.30E+05,-4.29E-14,9.94E+03,-6.04E-10
3890,4300,-4.30E+05,-4.29E-14,-435.568,-9.65E-11
3891,4300,-4.30E+05,-4.29E-14,-435.568,-9.65E-11
3891,4301,-4.30E+05,-4.29E-14,-1.08E+04,4.11E-10
3892,4301,-4.29E+05,-4.29E-14,-1.08E+04,4.11E-10
3892,1524,-4.29E+05,-4.29E-14,-2.12E+04,9.19E-10
3893,891,-9.25E+05,-5.31E-14,2.47E+03,-2.98E-09
3893,4306,-9.24E+05,-5.31E-14,1.05E+03,-1.65E-09
3894,4306,-9.24E+05,-5.31E-14,1.05E+03,-1.65E-09
3894,4307,-9.24E+05,-5.31E-14,-373.416,-3.29E-10
3895,4307,-9.23E+05,-5.31E-14,-373.416,-3.29E-10
3895,4308,-9.23E+05,-5.31E-14,-1.79E+03,9.96E-10
3896,4308,-9.23E+05,-5.31E-14,-1.79E+03,9.96E-10
3896,1548,-9.22E+05,-5.31E-14,-3.21E+03,2.32E-09
3897,939,-9.25E+05,-5.34E-14,-2.47E+03,-2.25E-09
3897,4313,-9.24E+05,-5.34E-14,-1.05E+03,-1.16E-09
3898,4313,-9.24E+05,-5.34E-14,-1.05E+03,-1.16E-09
3898,4314,-9.24E+05,-5.34E-14,373.416,-6.21E-11
3899,4314,-9.23E+05,-5.34E-14,373.416,-6.21E-11
3899,4315,-9.23E+05,-5.34E-14,1.79E+03,1.03E-09
3900,4315,-9.23E+05,-5.34E-14,1.79E+03,1.03E-09
3900,1596,-9.22E+05,-5.34E-14,3.21E+03,2.13E-09
3901,987,-4.31E+05,-4.52E-14,-2.03E+04,-5.58E-10
3901,4320,-4.31E+05,-4.52E-14,-9.94E+03,-1.67E-10
3902,4320,-4.30E+05,-4.52E-14,-9.94E+03,-1.67E-10
3902,4321,-4.30E+05,-4.52E-14,435.568,2.23E-10
3903,4321,-4.30E+05,-4.52E-14,435.568,2.23E-10
3903,4322,-4.30E+05,-4.52E-14,1.08E+04,6.14E-10
3904,4322,-4.29E+05,-4.52E-14,1.08E+04,6.14E-10
3904,1644,-4.29E+05,-4.52E-14,2.12E+04,1.01E-09
3905,1019,-4.58E+05,-7.80E-05,2.13E+04,-764.268
3905,4327,-4.58E+05,-7.80E-05,1.04E+04,-395.71
